                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       40                        1                     -175                        3                      178 -0.9999970193071857E+000  0.9350814022345553E-002 -0.1697201852811472E-003  0.6412214192258461E-003  0.4371886144024707E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.1087427783731696E+000 -0.8851213976326628E-003 -0.8084484263758200E-003 -0.9525200028096544E-003 -0.6867211258417639E-003  0.1749727505006252E-009  0.5291075342771194E-005  0.2870045164506102E+008  0.9720488303495344E+033  0.7465142227847206E+001  0.2994638008661138E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1097904250105625E+000 -0.8892414795985086E-003 -0.8086884018784483E-003 -0.9557208746317306E-003 -0.6860314394087203E-003  0.1767158240076753E-009  0.5399409030257404E-005  0.2864956859683657E+008  0.9985343519327133E+033  0.7441329265789645E+001  0.2979428329526700E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1108216992696098E+000 -0.8933071080461975E-003 -0.8089541014900641E-003 -0.9588272281316161E-003 -0.6853958114892011E-003  0.1778652260415358E-009  0.5507089815382338E-005  0.2859908361626253E+008  0.1025019873515892E+034  0.7417742854476499E+001  0.2964390902659768E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1118373094790865E+000 -0.8973205126550751E-003 -0.8092447538114024E-003 -0.9618520603038144E-003 -0.6848273587913473E-003  0.1788668408230146E-009  0.5614236441202313E-005  0.2854898075144353E+008  0.1051505395099071E+034  0.7394374042133842E+001  0.2949519419180340E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1128379167607955E+000 -0.9012837822541949E-003 -0.8095596353919026E-003 -0.9647891284268632E-003 -0.6843088082097803E-003  0.1800696048536847E-009  0.5720762798725588E-005  0.2849924530696816E+008  0.1077990916682250E+034  0.7371214620317288E+001  0.2934808062085267E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1138473433863241E+000 -0.9052911072459898E-003 -0.8099063585447118E-003 -0.9677191382672676E-003 -0.6838418290504433E-003  0.1804912620771022E-009  0.5829297681052898E-005  0.2844869988653157E+008  0.1105104147600745E+034  0.7347717348174919E+001  0.2919909329118670E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1148423157146777E+000 -0.9092499594808203E-003 -0.8102770417166174E-003 -0.9705655289587347E-003 -0.6834224967572413E-003  0.1818356111452063E-009  0.5937224715188608E-005  0.2839851619701738E+008  0.1132217378519235E+034  0.7324427973725630E+001  0.2905169373288060E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1158234150024177E+000 -0.9131622153603091E-003 -0.8106710169886083E-003 -0.9733397209907397E-003 -0.6830634756570373E-003  0.1813992390449060E-009  0.6044661267117496E-005  0.2834868494951028E+008  0.1159330609437726E+034  0.7301342524929751E+001  0.2890584687515661E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1167911865205899E+000 -0.9170296634031558E-003 -0.8110876521390987E-003 -0.9760382319582841E-003 -0.6827478078463996E-003  0.1831758014763789E-009  0.6151492550858388E-005  0.2829914227933005E+008  0.1186443840356219E+034  0.7278409169915347E+001  0.2876127490030856E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1187286380626775E+000 -0.9247968180789055E-003 -0.8120068128455231E-003 -0.9813421223621131E-003 -0.6822571737965190E-003  0.1822798338848600E-009  0.6368244722787023E-005  0.2819903495654970E+008  0.1241823974757571E+034  0.7232220218550590E+001  0.2847080569218246E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1196785509810531E+000 -0.9286171092999881E-003 -0.8124992034689576E-003 -0.9838899922479723E-003 -0.6820870725761757E-003  0.1830458804398019E-009  0.6475896346714472E-005  0.2814951044764483E+008  0.1269514041958246E+034  0.7209446553539525E+001  0.2832793218470488E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1206165479553259E+000 -0.9323972545210099E-003 -0.8130128234053898E-003 -0.9863761525645215E-003 -0.6819551249539563E-003  0.1830194435160176E-009  0.6583009030721058E-005  0.2810024751690615E+008  0.1297204109158921E+034  0.7186811061846381E+001  0.2818623293356558E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1215606964376742E+000 -0.9362100208423295E-003 -0.8135575596097157E-003 -0.9888459748716126E-003 -0.6818698026546619E-003  0.1822109988614952E-009  0.6691703329704041E-005  0.2805035325146325E+008  0.1325424585989074E+034  0.7163925675602345E+001  0.2804322525452413E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1224933427419149E+000 -0.9399840614263092E-003 -0.8141232473624783E-003 -0.9912538398141948E-003 -0.6818243460926802E-003  0.1826905951768796E-009  0.6799901435935816E-005  0.2800076180762714E+008  0.1353645062819230E+034  0.7141217987786489E+001  0.2790158580474162E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1234148921289840E+000 -0.9437207700918737E-003 -0.8147093581748293E-003 -0.9936040421678546E-003 -0.6818219058671786E-003  0.1813293267326027E-009  0.6907644435144449E-005  0.2795146079532447E+008  0.1381865539649385E+034  0.7118680067841930E+001  0.2776126338293343E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1243257279361106E+000 -0.9474214667242347E-003 -0.8153153993538084E-003 -0.9958963057211507E-003 -0.6818579796687350E-003  0.1816345910248747E-009  0.7014940260726707E-005  0.2790246754872961E+008  0.1410086016479541E+034  0.7096331338497260E+001  0.2762234215666206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1247850232291341E+000 -0.9492903902941302E-003 -0.8156311325910032E-003 -0.9970423057480775E-003 -0.6818916485715204E-003  0.1804738285682899E-009  0.7069352285084645E-005  0.2787765224883808E+008  0.1424440163674916E+034  0.7085025134821034E+001  0.2755215926553408E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1252416868372994E+000 -0.9511504781948756E-003 -0.8159518449855592E-003 -0.9981715054724156E-003 -0.6819359905568443E-003  0.1800985916023678E-009  0.7123621229773715E-005  0.2785289099702590E+008  0.1438794310870293E+034  0.7073745323999674E+001  0.2748222376839071E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1261472995927533E+000 -0.9548447779043767E-003 -0.8166079944100100E-003 -0.1000395091703081E-002 -0.6820493401729354E-003  0.1802497292702643E-009  0.7231804622597436E-005  0.2780353479490179E+008  0.1467502605261030E+034  0.7051269687560935E+001  0.2734311494493588E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1279288571492360E+000 -0.9621340463922441E-003 -0.8179776487687111E-003 -0.1004684850205848E-002 -0.6823823234096532E-003  0.1772546563682744E-009  0.7446957181212748E-005  0.2770573806268978E+008  0.1524919194042520E+034  0.7006902438844635E+001  0.2706911702532850E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1288190370021015E+000 -0.9657872210720351E-003 -0.8187013429458246E-003 -0.1006788275539123E-002 -0.6826114727112527E-003  0.1761278390850251E-009  0.7555641232366097E-005  0.2765650478338280E+008  0.1554076061694113E+034  0.6984640432373375E+001  0.2693196401832444E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1296998596149996E+000 -0.9694092549399619E-003 -0.8194435285415867E-003 -0.1008842965512960E-002 -0.6828630733265790E-003  0.1760912684142767E-009  0.7663814614446515E-005  0.2760749060074016E+008  0.1583232929345705E+034  0.6962496397061908E+001  0.2679583154625953E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1305716183395806E+000 -0.9730012054785679E-003 -0.8202037893673315E-003 -0.1010852599573965E-002 -0.6831563215052922E-003  0.1723788250333401E-009  0.7771638095612069E-005  0.2755873238604828E+008  0.1612389796997296E+034  0.6940508546575441E+001  0.2666089487042610E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1314345924710225E+000 -0.9765640773291234E-003 -0.8209817503748134E-003 -0.1012815783982579E-002 -0.6834732822206597E-003  0.1739891458379849E-009  0.7878977971540015E-005  0.2751018261089525E+008  0.1641546664648888E+034  0.6918632863014347E+001  0.2652693486659151E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1331590739442330E+000 -0.9837052359885550E-003 -0.8226126346320316E-003 -0.1016671913383769E-002 -0.6842101084754740E-003  0.1676439895077006E-009  0.8095628114432453E-005  0.2741249265865496E+008  0.1700684942506280E+034  0.6874760354470851E+001  0.2625891604533048E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1340088114349709E+000 -0.9872348161793273E-003 -0.8234537454176683E-003 -0.1018534919318029E-002 -0.6846259857713928E-003  0.1679630571597645E-009  0.8203412766504571E-005  0.2736402840699851E+008  0.1730254081434974E+034  0.6853067109444951E+001  0.2612670929461862E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1348505461021894E+000 -0.9907382514613651E-003 -0.8243115691391169E-003 -0.1020360608607046E-002 -0.6850620059952568E-003  0.1653240390129663E-009  0.8310791208526129E-005  0.2731577605026273E+008  0.1759823220363668E+034  0.6831497947310047E+001  0.2599551254643836E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1352738218375182E+000 -0.9925026974347451E-003 -0.8247522278636556E-003 -0.1021268891107128E-002 -0.6852984778856860E-003  0.1630178293586045E-009  0.8365035128254608E-005  0.2729141822562584E+008  0.1774797075640485E+034  0.6820619566604750E+001  0.2592944318385489E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1361145118744373E+000 -0.9960125565560583E-003 -0.8256460177634913E-003 -0.1023058397750170E-002 -0.6857815581567176E-003  0.1639994587449774E-009  0.8473167723769042E-005  0.2724283426249612E+008  0.1804744786194123E+034  0.6798928849029945E+001  0.2579793523732682E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1373613078508112E+000 -0.1001231344667159E-002 -0.8270172017119350E-003 -0.1025675776469705E-002 -0.6865544532519902E-003  0.1579173134305173E-009  0.8634781746815032E-005  0.2717041792130570E+008  0.1849666352024579E+034  0.6766697037114240E+001  0.2560288383118169E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1381833128056202E+000 -0.1004681009761754E-002 -0.8279511362979989E-003 -0.1027373510029435E-002 -0.6871032896981253E-003  0.1576341686217615E-009  0.8742098835666866E-005  0.2712241712539786E+008  0.1879614062578213E+034  0.6745385234921414E+001  0.2547418671420638E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390076089937230E+000 -0.1008147530756599E-002 -0.8289117007665233E-003 -0.1029057860687007E-002 -0.6876776297427546E-003  0.1542872737513291E-009  0.8850276985343475E-005  0.2707404978388679E+008  0.1909908968458373E+034  0.6723935745759299E+001  0.2534491989727254E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1398248229964842E+000 -0.1011591542724343E-002 -0.8298878491191536E-003 -0.1030708932627995E-002 -0.6882771113203306E-003  0.1525563225222887E-009  0.8958154861212224E-005  0.2702590634106642E+008  0.1940203874338532E+034  0.6702633470833121E+001  0.2521674443930266E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1402308329070557E+000 -0.1013305331063441E-002 -0.8303816670106115E-003 -0.1031520941057825E-002 -0.6885839729591628E-003  0.1506456370246463E-009  0.9011950238590902E-005  0.2700190862257812E+008  0.1955351327278612E+034  0.6692027720381195E+001  0.2515301858887813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1406351432023176E+000 -0.1015013753793168E-002 -0.8308792814884836E-003 -0.1032324412867269E-002 -0.6888998134508955E-003  0.1486225583544826E-009  0.9065660310359974E-005  0.2697794868416139E+008  0.1970498780218694E+034  0.6681440201009194E+001  0.2508947796049776E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1414387573486552E+000 -0.1018414862266533E-002 -0.8318857764828762E-003 -0.1033910415019794E-002 -0.6895398473088909E-003  0.1485535699558525E-009  0.9172772114642230E-005  0.2693014536102751E+008  0.2000793686098852E+034  0.6660323937659254E+001  0.2496296885072132E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1430431028788601E+000 -0.1025226833669734E-002 -0.8339647857138766E-003 -0.1037024955307721E-002 -0.6908936503095696E-003  0.1408566173753351E-009  0.9388397673211307E-005  0.2683419674926868E+008  0.2062019311015163E+034  0.6618099693640368E+001  0.2471056113172012E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1438356888385549E+000 -0.1028603174287980E-002 -0.8350261454926711E-003 -0.1038535872569315E-002 -0.6916056294849594E-003  0.1388811359947342E-009  0.9495785580904689E-005  0.2678652899825827E+008  0.2092632123473326E+034  0.6597191348992243E+001  0.2458587843513054E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1446221062646020E+000 -0.1031960579724481E-002 -0.8361018092979590E-003 -0.1040018241504834E-002 -0.6923295623236809E-003  0.1363925684809014E-009  0.9602783408870270E-005  0.2673901638299031E+008  0.2123244935931486E+034  0.6576367787665745E+001  0.2446197065727409E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1454098870210682E+000 -0.1035331265455276E-002 -0.8372019303226868E-003 -0.1041489602159322E-002 -0.6930817907872118E-003  0.1328447955442716E-009  0.9710532850957284E-005  0.2669123636947349E+008  0.2154148243044737E+034  0.6555463589989367E+001  0.2433780631143277E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1461916922686433E+000 -0.1038683875416204E-002 -0.8383161346377921E-003 -0.1042930673128110E-002 -0.6938486457319942E-003  0.1304054747077206E-009  0.9817937004188691E-005  0.2664363469846207E+008  0.2185051550157988E+034  0.6534672453994231E+001  0.2421453923484390E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1469676693624780E+000 -0.1042018984888942E-002 -0.8394441911527216E-003 -0.1044348580746065E-002 -0.6946346286278070E-003  0.1267892282146237E-009  0.9925081756536509E-005  0.2659620730088414E+008  0.2215954857271239E+034  0.6513991976735059E+001  0.2409215254439835E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1477379602282923E+000 -0.1045337152512894E-002 -0.8405858770976861E-003 -0.1045738360965885E-002 -0.6954340215015740E-003  0.1242606930828598E-009  0.1003189585683804E-004  0.2654895028315572E+008  0.2246858164384492E+034  0.6493419870255301E+001  0.2397063008946299E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1485092305212851E+000 -0.1048667133730223E-002 -0.8417509348975971E-003 -0.1047117082479631E-002 -0.6962588598793056E-003  0.1201581162641810E-009  0.1013936768195548E-004  0.2650145754993060E+008  0.2278026256177119E+034  0.6472779526103838E+001  0.2384892814916068E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1492749911106318E+000 -0.1051980965114039E-002 -0.8429294247141117E-003 -0.1048470550535679E-002 -0.6970951549540267E-003  0.1184046363041828E-009  0.1024652430125615E-004  0.2645413142969918E+008  0.2309194347969745E+034  0.6452245976567009E+001  0.2372807833221955E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1500353724441460E+000 -0.1055279158155778E-002 -0.8441211420529823E-003 -0.1049800378021798E-002 -0.6979497302311326E-003  0.1126769519572186E-009  0.1035342402548089E-004  0.2640697024982568E+008  0.2340362439762372E+034  0.6431819410105375E+001  0.2360807567072589E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1507905003847702E+000 -0.1058562208494195E-002 -0.8453259036932661E-003 -0.1051106093430733E-002 -0.6988172055074689E-003  0.1117038944128626E-009  0.1045998598645151E-004  0.2635994595522794E+008  0.2371530531554998E+034  0.6411468372650539E+001  0.2348877833578122E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1522969579939121E+000 -0.1065135015491693E-002 -0.8477929476956834E-003 -0.1053677082639787E-002 -0.7005992465674254E-003  0.1037433263605110E-009  0.1067403174685368E-004  0.2626568379582544E+008  0.2434347969264841E+034  0.6370805833550680E+001  0.2325100063674282E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1530426578485875E+000 -0.1068400278989979E-002 -0.8490454870215788E-003 -0.1054927056625195E-002 -0.7015161301037997E-003  0.9884636252574822E-010  0.1078070468443286E-004  0.2621880414877697E+008  0.2465756688119761E+034  0.6350649334166249E+001  0.2313342254095125E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1537834943819546E+000 -0.1071652048869346E-002 -0.8503105304236975E-003 -0.1056157286063328E-002 -0.7024398904774422E-003  0.9808207095850753E-010  0.1088704755468477E-004  0.2617205173198798E+008  0.2497165406974681E+034  0.6330563261252557E+001  0.2301651241701232E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1545246660342905E+000 -0.1074913202152293E-002 -0.8515967901204188E-003 -0.1057377810981214E-002 -0.7033823973881943E-003  0.9185727162991293E-010  0.1099389419073509E-004  0.2612512504395754E+008  0.2528792016986950E+034  0.6310437026100140E+001  0.2289958167252922E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1552611235136531E+000 -0.1078161564480583E-002 -0.8528953740312108E-003 -0.1058576023172888E-002 -0.7043376071662386E-003  0.8979232622049069E-010  0.1110047017882428E-004  0.2607834430173600E+008  0.2560418626999219E+034  0.6290406620163804E+001  0.2278342304024969E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1559929703287674E+000 -0.1081397556811894E-002 -0.8542061155958747E-003 -0.1059757551466739E-002 -0.7053015103040978E-003  0.8552841073163429E-010  0.1120680138071799E-004  0.2603170528634377E+008  0.2592045237011488E+034  0.6270468744561081E+001  0.2266801741788806E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1567203066582379E+000 -0.1084621593882897E-002 -0.8555288508302475E-003 -0.1060919377288076E-002 -0.7062767410746571E-003  0.8178001097221295E-010  0.1131290795472595E-004  0.2598521823892714E+008  0.2623671847023757E+034  0.6250638424883690E+001  0.2255342305609611E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1570845581964416E+000 -0.1086239227038942E-002 -0.8561988085054518E-003 -0.1061497029588548E-002 -0.7067715831477719E-003  0.7961426974033033E-010  0.1136619922298633E-004  0.2596188163252801E+008  0.2639583379806770E+034  0.6240695153071165E+001  0.2249604478390352E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1574477047237423E+000 -0.1087853976498834E-002 -0.8568717523597041E-003 -0.1062067227346683E-002 -0.7072710016284375E-003  0.7538535505652118E-010  0.1141939621874677E-004  0.2593857140946521E+008  0.2655494912589784E+034  0.6230764428088380E+001  0.2243880825710752E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1581707317961665E+000 -0.1091075034022185E-002 -0.8582265388327360E-003 -0.1063200578890378E-002 -0.7082736677680917E-003  0.7623056351750095E-010  0.1152559739396088E-004  0.2589203266580100E+008  0.2687317978155808E+034  0.6210944381924433E+001  0.2232477478168544E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1596040494257540E+000 -0.1097484792686217E-002 -0.8609711332686778E-003 -0.1065417466947393E-002 -0.7102967994054734E-003  0.6523381865924290E-010  0.1173738219081223E-004  0.2579941175648154E+008  0.2750964109287849E+034  0.6171645156321703E+001  0.2209918068941640E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1603184260253421E+000 -0.1100691809818084E-002 -0.8623683087669476E-003 -0.1066503281878254E-002 -0.7113386531739648E-003  0.6003478493971399E-010  0.1184358998079700E-004  0.2575305802135327E+008  0.2782963395505491E+034  0.6152040494972170E+001  0.2198691985597560E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1610287398617825E+000 -0.1103888859674193E-002 -0.8637769202503013E-003 -0.1067574906409150E-002 -0.7123769700791817E-003  0.6121735159120666E-010  0.1194946468139624E-004  0.2570681371749135E+008  0.2814962681723131E+034  0.6132497778049218E+001  0.2187525938334780E+017  0.0000000000000000E+000  0.0000000000000000E+000
